"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"199","Hey guys Pokemon Ultra Moon is going up today along with Pokemon Insurgence later tonight (depending on the download time)",FALSE,0,NA,2017-12-16 15:41:05,FALSE,NA,"942056999583469568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Spookleye",0,FALSE,FALSE,NA,NA
"200","RT @UnitedGamer101: NEW 2DS XL GIVEAWAY!!!!

RT &amp; FOLLOW for a chance to win a New Pokemon 2DS XL

ENDS DEC 24th

ULTRA SUN/MOON GIVEAWAY:",FALSE,0,NA,2017-12-16 15:40:10,FALSE,NA,"942056767822991360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jse1234556",291,TRUE,FALSE,NA,NA
"201","@AbdallahNATION @rabittotank Who won the Pokemon Ultra Sun and Moon Giveaway",FALSE,0,"AbdallahNATION",2017-12-16 15:38:12,FALSE,"942047720038125568","942056270315614208","594823174","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Buchinyan0710",0,FALSE,FALSE,NA,NA
"202","RT @Pokeshopper: Pokeshopper Picture : Pokmon Ultra Sun and Ultra Moon concept artwork for Naganadel ",FALSE,0,NA,2017-12-16 15:33:54,FALSE,NA,"942055190861172736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pruittcharles",247,TRUE,FALSE,NA,NA
"203","AllJohto x Alola Online Competition participants can receive 50 Battle Points ",FALSE,0,NA,2017-12-16 15:32:53,FALSE,NA,"942054932194168833",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","PokemonBlogs",0,FALSE,FALSE,NA,NA
"204","I liked a @YouTube video ""HOUR OF TOTEM STICKERS"" Pokmon Ultra Sun &amp; Ultra Moon Let's Play Ep 50 w/",FALSE,0,NA,2017-12-16 15:26:21,FALSE,NA,"942053288802967552",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Rayfuisongaming",0,FALSE,FALSE,NA,NA
"205","Nintendo New 3DS XL 1GB Black( With Pokemon ultra moon downloaded) ",FALSE,0,NA,2017-12-16 15:26:16,FALSE,NA,"942053270276661249",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","egamingforums",0,FALSE,FALSE,NA,NA
"206","POKEMON ULTRA MOON TIME",FALSE,1,NA,2017-12-16 15:23:53,FALSE,NA,"942052669493071872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WorthlessBaka",0,FALSE,FALSE,NA,NA
"207","I liked a @YouTube video What if Landorus-Therian was banned in Smogon OU! Pokemon Ultra Sun and Moon!",FALSE,0,NA,2017-12-16 15:17:06,FALSE,NA,"942050961077555200",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Jankmo_o",0,FALSE,FALSE,NA,NA
"208","I liked a @YouTube video 10 DARK MEGA Dex Entries In Pokemon Ultra Sun and Ultra Moon!",FALSE,0,NA,2017-12-16 15:14:06,FALSE,NA,"942050206450962435",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MrPuppyyt729",0,FALSE,FALSE,NA,NA
"209","RT @AuSLoveTwitch: GIVEAWAY - PIKACHU EDITION - New Nintendo 3DS XL &amp; Pokemon Ultra Sun and Ultra Moon

Retweet and Click The Link To Join:",FALSE,0,NA,2017-12-16 15:10:13,FALSE,NA,"942049230021001216",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","raspyb3rry",1003,TRUE,FALSE,NA,NA
"210","I liked a @YouTube video Shiny Zapdos FAIL.... Pokemon Ultra Sun and Pokemon Ultra Moon",FALSE,0,NA,2017-12-16 15:09:14,FALSE,NA,"942048982741803010",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Saiyan4414",0,FALSE,FALSE,NA,NA
"211","Pokemon Ultra Moon Nuzlocke Part 11! - GLADION &amp; THE GIANT ARAQUANID!!: via @YouTube",FALSE,0,NA,2017-12-16 15:00:44,FALSE,NA,"942046842824613889",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Spectruh_Plays",0,FALSE,FALSE,NA,NA
"212","I liked a @YouTube video How To Get to Level 100! Level Up Fast Guide for Pokemon Ultra Sun and Moon | Austin",FALSE,1,NA,2017-12-16 14:59:13,FALSE,NA,"942046460740276224",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Clarence_Pryor",0,FALSE,FALSE,NA,NA
"213","I liked a @YouTube video ""SUPERSONIC SKYSTRIKE DODRIO"" Pokemon Ultra Sun &amp; Moon! OU Showdown Live w/PokeaimMD",FALSE,0,NA,2017-12-16 14:57:14,FALSE,NA,"942045962813440000",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Poke_Magic",0,FALSE,FALSE,NA,NA
"214","Ik vind een @YouTube-video leuk: UNBELIEVABLE POKEMON LOCATIONS in Pokemon Ultra Sun and Ultra Moon - Lv10",FALSE,0,NA,2017-12-16 14:56:49,FALSE,NA,"942045856894681089",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TobiasDoesETS2",0,FALSE,FALSE,NA,NA
"215","I liked a @YouTube video Pokemon Ultra Sun/Moon Remix: Vs. Team Rainbow Rocket [RetroSpecter]",FALSE,0,NA,2017-12-16 14:54:46,FALSE,NA,"942045341079298048",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MikeZeppeli",0,FALSE,FALSE,NA,NA
"216","RT @Domin0: December 3 - Favorite Fighting Type Pokmon

Kommo-o; my favorite Gen 7 Pokmon, and one of my top 5. Can't wait to have his ar",FALSE,0,NA,2017-12-16 14:54:02,FALSE,NA,"942045158748688384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shindakuiru",2,TRUE,FALSE,NA,NA
"217","I liked a @YouTube video ULTIMATE Breeding Guide IVs, EVs, Natures, Egg Moves Pokemon Ultra Sun and Moon |",FALSE,1,NA,2017-12-16 14:51:36,FALSE,NA,"942044546564804608",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Clarence_Pryor",0,FALSE,FALSE,NA,NA
"218","RT @KonoJoJoMemeDa: mf playing peek a boo with pokmon in ultra sun &amp; moon ",FALSE,0,NA,2017-12-16 14:49:27,FALSE,NA,"942044004648185856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AoKiSSING",2,TRUE,FALSE,NA,NA
"219","@enekotweets Ok not bad . I see you havent played Ultra Sun or Moon yet XD. I know i played all pokemon games. From the gameboy to the 3ds",FALSE,0,"enekotweets",2017-12-16 14:47:19,FALSE,"942042789864407041","942043467936681985","3297653439","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErniOtaku",0,FALSE,FALSE,NA,NA
"220","@NonoanYoyoan @Pokemon The competition is mixed Pokdex: you can only bring Pokmon you can catch and register in t ",FALSE,0,"NonoanYoyoan",2017-12-16 14:46:41,TRUE,"941332858517512192","942043309031280640","855504188767440896","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tutuototo",0,FALSE,FALSE,NA,NA
"221","Come join us with @twitchzugi Shiny Hunting on Pokemon Ultra Moon! ",FALSE,0,NA,2017-12-16 14:37:00,FALSE,NA,"942040870345461762",NA,"<a href=""http://www.drangrybot.tv"" rel=""nofollow"">DrAngryBot</a>","scarfedabsol",0,FALSE,FALSE,NA,NA
"222","I liked a @YouTube video PAPAYA'S EVOLUTION! BATTLING POIPOLE!  Pokemon Ultra Sun and Moon Gameplay",FALSE,0,NA,2017-12-16 14:28:38,FALSE,NA,"942038764272177152",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","VorpalShadow",0,FALSE,FALSE,NA,NA
"223","Should I get Pokmon Ultra Moon for the break or Axiom Verge?",FALSE,0,NA,2017-12-16 14:18:55,FALSE,NA,"942036321584975872",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Tajleyva_",0,FALSE,FALSE,NA,NA
"224","So this is my profile picture on Pokemon Ultra Moon  ",FALSE,1,NA,2017-12-16 14:09:27,FALSE,NA,"942033936808587264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HuntressQuiet",0,FALSE,FALSE,NA,NA
"225","Come join us with @twitchzugi Shiny Hunting on Pokemon Ultra Moon! ",FALSE,0,NA,2017-12-16 14:06:52,FALSE,NA,"942033287014440960",NA,"<a href=""http://www.drangrybot.tv"" rel=""nofollow"">DrAngryBot</a>","hayleyQuilava",0,FALSE,FALSE,NA,NA
"226","Well, I beat Pokmon Ultra moon finally in a span of a week and a half I think. It was neat game, lotsa new stuff, ",FALSE,0,NA,2017-12-16 14:04:47,TRUE,NA,"942032762193743872",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","That_One_Sergal",0,FALSE,FALSE,NA,NA
"227","RT @AbdallahNATION: Enjoy all the #PokemonUSUM Coverage: 
100% Walkthrough: Tips: Full Movi",FALSE,0,NA,2017-12-16 14:02:41,FALSE,NA,"942032236026761217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fK2a0egSNiPwyey",489,TRUE,FALSE,NA,NA
"228","Royal Avenue! - Pokemon Ultra Sun and Moon Gameplay - Episode 19: via @YouTube",FALSE,2,NA,2017-12-16 14:00:36,FALSE,NA,"942031709482242048",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MrZebraGamer",0,FALSE,FALSE,NA,NA
"229","TLC|""You Smell That...Cheesy"" Pokemon Ultra Moon Let's Play: 31 [Nuzlocke]: via @YouTube",FALSE,0,NA,2017-12-16 14:00:08,FALSE,NA,"942031591999787008",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","CallMePein",0,FALSE,FALSE,NA,NA
"230","I liked a @YouTube video FABA, YOU LIED TO ME! TIME TO DUEL!  Pokemon Ultra Sun and Moon Gameplay",FALSE,0,NA,2017-12-16 13:55:17,FALSE,NA,"942030370933035010",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","VorpalShadow",0,FALSE,FALSE,NA,NA
"231","I added a video to a @YouTube playlist USUMCheatMenu - Pokemon Ultra Sun/Ultra Moon - NTR Cheat Plugin for",FALSE,0,NA,2017-12-16 13:49:54,FALSE,NA,"942029015984025600",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","QuadePeterson",0,FALSE,FALSE,NA,NA
"232","I liked a @YouTube video THE ILLUSION STRATS! - Pokmon ULTRA Sun &amp; Moon RANDOMIZER Nuzlocke Episode 8!",FALSE,0,NA,2017-12-16 13:43:51,FALSE,NA,"942027496358383616",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","prof_tr_92_yt",0,FALSE,FALSE,NA,NA
"233","I liked a @YouTube video Pokemon Ultra Sun and Moon: Part 63 - Kahuna Hala Rematch! [Post-Game 100%",FALSE,0,NA,2017-12-16 13:39:48,FALSE,NA,"942026476907503616",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Rainbowdash546",0,FALSE,FALSE,NA,NA
"234","Come join us with @twitchzugi Shiny Hunting on Pokemon Ultra Moon! ",FALSE,1,NA,2017-12-16 13:36:42,FALSE,NA,"942025694783201281",NA,"<a href=""http://www.drangrybot.tv"" rel=""nofollow"">DrAngryBot</a>","Paradis_Andy",0,FALSE,FALSE,NA,NA
"235","Come join us with @twitchzugi Shiny Hunting on Pokemon Ultra Moon! ",FALSE,0,NA,2017-12-16 13:35:15,FALSE,NA,"942025330893688832",NA,"<a href=""http://www.drangrybot.tv"" rel=""nofollow"">DrAngryBot</a>","SiNxRealize",0,FALSE,FALSE,NA,NA
"236","Come join us with @twitchzugi Shiny Hunting on Pokemon Ultra Moon! ",FALSE,0,NA,2017-12-16 13:34:55,FALSE,NA,"942025248488042497",NA,"<a href=""http://www.drangrybot.tv"" rel=""nofollow"">DrAngryBot</a>","BostonIsPicked",0,FALSE,FALSE,NA,NA
"237","I liked a @YouTube video ""FLAME ORB HERACROSS"" Pokemon Ultra Sun &amp; Moon! UU Showdown Live w/PokeaimMD",FALSE,0,NA,2017-12-16 13:34:28,FALSE,NA,"942025133757255687",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Pyrotoz",0,FALSE,FALSE,NA,NA
"238","Come join us with @twitchzugi Shiny Hunting on Pokemon Ultra Moon! ",FALSE,0,NA,2017-12-16 13:34:25,FALSE,NA,"942025120389967873",NA,"<a href=""http://www.drangrybot.tv"" rel=""nofollow"">DrAngryBot</a>","Electriksoda",0,FALSE,FALSE,NA,NA
"239","@japanese3ds 1. Legend of Zelda: Breath of the Wild
2. Splatoon 2
3. Mario Odyssey
4. Pokemon Ultra Sun/Moon
5. Animal Crossing: Pocket Camp",FALSE,1,"japanese3ds",2017-12-16 13:31:45,FALSE,"941753435111686144","942024448995151872","2334881852","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeanHarkin",0,FALSE,FALSE,NA,NA
"240","I liked a @YouTube video Pokemon Ultra Sun and Moon: Part 63 - Kahuna Hala Rematch! [Post-Game 100%",FALSE,0,NA,2017-12-16 13:30:22,FALSE,NA,"942024101958508544",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ReiderRobbie",0,FALSE,FALSE,NA,NA
"241","How To Get The Shiny Charm In Pokemon Ultra Sun And Ultra Moon: via @YouTube",FALSE,12,NA,2017-12-16 13:30:13,FALSE,NA,"942024064494919680",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","HDvee",0,FALSE,FALSE,NA,NA
"242","RT @AuSLoveTwitch: GIVEAWAY - PIKACHU EDITION - New Nintendo 3DS XL &amp; Pokemon Ultra Sun and Ultra Moon

Retweet and Click The Link To Join:",FALSE,0,NA,2017-12-16 13:26:58,FALSE,NA,"942023244302782464",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","SrVidildo",1003,TRUE,FALSE,NA,NA
"243","In your opinion, are the Ultra Sun and Moon pokemon worth it? #pokemongotravel #Pokemon #PokemonGo #redrocket3ds ",FALSE,0,NA,2017-12-16 13:23:39,TRUE,NA,"942022411960176640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Red_Rocket_3DS",0,FALSE,FALSE,NA,NA
"244","I liked a @YouTube video Pokemon Ultra Sun and Moon Part 33 - CATCHING EVERY ULTRA BEAST",FALSE,0,NA,2017-12-16 13:22:51,FALSE,NA,"942022212185358336",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","thomas199106",0,FALSE,FALSE,NA,NA
"245","I liked a @YouTube video SHOCKING REVELATIONS - Pokmon ULTRA Sun &amp; Moon RANDOMIZER Nuzlocke Episode 7!",FALSE,0,NA,2017-12-16 13:22:38,FALSE,NA,"942022156367618049",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","prof_tr_92_yt",0,FALSE,FALSE,NA,NA
"246","I liked a @YouTube video CHOPPING THROATS - Pokmon ULTRA Sun &amp; Moon RANDOMIZER Nuzlocke Episode 9!",FALSE,0,NA,2017-12-16 13:22:33,FALSE,NA,"942022133026377728",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","prof_tr_92_yt",0,FALSE,FALSE,NA,NA
"247","I liked a @YouTube video I'M TIRED OF YOUR ATTITUDE GUZMA!  Pokemon Ultra Sun and Moon Gameplay Walkthrough",FALSE,0,NA,2017-12-16 13:18:43,FALSE,NA,"942021169351483392",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","VorpalShadow",0,FALSE,FALSE,NA,NA
"248","Pokemon Ultra moon. Will I love ore hate it?",FALSE,0,NA,2017-12-16 13:13:44,FALSE,NA,"942019914600038402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoIntence",0,FALSE,FALSE,NA,NA
"249","RT @Rare_Game_Candy: Let's Play Pokemon Ultra Sun and Moon Part 5: via @YouTube",FALSE,0,NA,2017-12-16 13:05:39,FALSE,NA,"942017882682036225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GarO7DPPBqA6ika",1,TRUE,FALSE,NA,NA
"250","RT @Pokeshopper: Pokeshopper Picture : Pokmon Ultra Sun and Ultra Moon concept artwork for Naganadel ",FALSE,0,NA,2017-12-16 12:50:20,FALSE,NA,"942014028498526209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sagevil",247,TRUE,FALSE,NA,NA
"251","I liked a @YouTube video I LOST MY DANG MIND! CRAZY SHINY POIPOLE REACTION! | Pokemon Ultra Sun &amp; Moon",FALSE,0,NA,2017-12-16 12:48:10,FALSE,NA,"942013480311427072",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","_Saluichi",0,FALSE,FALSE,NA,NA
"252","RT @pokejungle:  Join us for Day 6 of our Advent as we look back at Pokmon Sun &amp; Moons biggest blunders and ask ourselves, Is Ultra Sun",FALSE,0,NA,2017-12-16 12:44:46,FALSE,NA,"942012627340943362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sagevil",4,TRUE,FALSE,NA,NA
"253","lots of new changes in Pokemon ultra sun and ultra moon but hapu will always be gay ",FALSE,8,NA,2017-12-16 12:43:40,FALSE,NA,"942012349241737216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whimsicottly",0,FALSE,FALSE,NA,NA
"254","I liked a @YouTube video ""CTC STAKATAKA SQUADS"" Pokemon Ultra Sun &amp; Moon! OU Showdown Live w/PokeaimMD",FALSE,0,NA,2017-12-16 12:36:36,FALSE,NA,"942010570424946688",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Pyrotoz",0,FALSE,FALSE,NA,NA
"255","I liked a @YouTube video ABANDONED SUPERMARKET'S CRAZY TOTEM!  Pokemon Ultra Sun and Moon Gameplay",FALSE,0,NA,2017-12-16 12:33:50,FALSE,NA,"942009873591668736",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","VorpalShadow",0,FALSE,FALSE,NA,NA
"256","Pokemon Ultra Sun and Ultra Moon Official The Power of Ultra Necrozma Revealed Trailer 1080p 60fps: qua",FALSE,0,NA,2017-12-16 12:33:46,FALSE,NA,"942009859448459264",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","danlun131178",0,FALSE,FALSE,NA,NA
"257","RT @Domin0: December 3 - Favorite Fighting Type Pokmon

Kommo-o; my favorite Gen 7 Pokmon, and one of my top 5. Can't wait to have his ar",FALSE,0,NA,2017-12-16 12:09:40,FALSE,NA,"942003794182922243",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Merlumia",2,TRUE,FALSE,NA,NA
"258","I FOUND A SHINY SWELLOW IN POKEMON ULTRA MOON: via @YouTube",FALSE,0,NA,2017-12-16 12:07:39,FALSE,NA,"942003286617575426",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Alexmiter",0,FALSE,FALSE,NA,NA
"259","@zak_bullock I'd argue entire 3DS generation of Pokemon games isn't as great as past generations but I think Ultra ",FALSE,0,"zak_bullock",2017-12-16 12:05:53,TRUE,"941990300121055232","942002838951026689","4736822863","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NQuest63",0,FALSE,FALSE,NA,NA
"260","Pokemon Ultra Moon | Gameplay Walkthrough Part 13 -@YouTube @YouTubeGaming",FALSE,0,NA,2017-12-16 12:03:36,FALSE,NA,"942002267183616001",NA,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","caticulated",0,FALSE,FALSE,NA,NA
"261","RT @MarikPlays: Lets Play Pokemon Ultra Sun And Moon W MarikPlays Episode 19 Big Bonesaw: via @YouTube",FALSE,0,NA,2017-12-16 11:55:32,FALSE,NA,"942000237744476160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tatum40373372",1,TRUE,FALSE,NA,NA
"262","RT @niknak990: I liked a @YouTube video ""MINA'S TRIAL?!"" Pokmon Ultra Sun &amp; Ultra Moon Let's Play Ep 59 w/ TheKing",FALSE,0,NA,2017-12-16 11:51:44,FALSE,NA,"941999282021896192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reisofpeca1985",1,TRUE,FALSE,NA,NA
"263","[USUM PU] Pokemon Showdown Ultra Sun and Moon Live #3: Talking about life again: via @YouTube",FALSE,0,NA,2017-12-16 11:44:30,FALSE,NA,"941997458401497088",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AssessTheThreat",0,FALSE,FALSE,NA,NA
"264","@SparkniteSyzygy @SerebiiNet They are in Pokemon Ultra Sun and Moon.",FALSE,0,"SparkniteSyzygy",2017-12-16 11:39:10,FALSE,"941808804915761154","941996118375895041","2763058417","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TimLegdeur",0,FALSE,FALSE,NA,NA
"265","RT @GAMEScarb: Pikachu is in a festive mood today, and has brought us some great Pokmon deals! Pokmon Ultra Sun and Ultra Moon now only ",FALSE,0,NA,2017-12-16 11:36:24,FALSE,NA,"941995422066896896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","serenitylee79",1,TRUE,FALSE,NA,NA
"266","I liked a @YouTube video Shiny Zapdos FAIL.... Pokemon Ultra Sun and Pokemon Ultra Moon",FALSE,0,NA,2017-12-16 11:35:39,FALSE,NA,"941995230861123585",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","SmkGaming05",0,FALSE,FALSE,NA,NA
"267","I liked a @YouTube video BUGINIUM-Z PINSIR! IMMORTAL HONCHKROW  Pokemon Ultra Sun and Moon Gameplay",FALSE,0,NA,2017-12-16 11:25:53,FALSE,NA,"941992772575350784",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","VorpalShadow",0,FALSE,FALSE,NA,NA
"268","RT @KonoJoJoMemeDa: mf playing peek a boo with pokmon in ultra sun &amp; moon ",FALSE,0,NA,2017-12-16 11:25:02,FALSE,NA,"941992560008024064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tina23Foster",2,TRUE,FALSE,NA,NA
"269","Just transferred 30 boxes worth of Pokmon from both Alpha Sapphire and Moon to Ultra Moon. I have never felt more powerful. @Pokemon",FALSE,0,NA,2017-12-16 11:18:16,FALSE,NA,"941990859679158273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kitter__beans",0,FALSE,FALSE,NA,NA
"270","I liked a @YouTube video Battle! VS Hoenn Gym Leader (Remastered) | Pokmon Ultra Sun &amp; Ultra Moon Style",FALSE,0,NA,2017-12-16 11:08:49,FALSE,NA,"941988481181585408",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","JeidoUran",0,FALSE,FALSE,NA,NA
"271","I added a video to a @YouTube playlist Pokmon Ultra Sun &amp; Ultra Moon - Team Magma &amp; Aqua Leader Battle Theme",FALSE,0,NA,2017-12-16 11:02:23,FALSE,NA,"941986859730776064",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Zed_MRDGB",0,FALSE,FALSE,NA,NA
"272","I liked a @YouTube video What if Landorus-Therian was banned in Smogon OU! Pokemon Ultra Sun and Moon!",FALSE,0,NA,2017-12-16 11:02:03,FALSE,NA,"941986777027444736",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","XerxesLunaris",0,FALSE,FALSE,NA,NA
"273","I liked a @YouTube video ULTIMATE Breeding Guide IVs, EVs, Natures, Egg Moves Pokemon Ultra Sun and Moon |",FALSE,0,NA,2017-12-16 10:56:13,FALSE,NA,"941985310661111809",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","OhPokemonMaster",0,FALSE,FALSE,NA,NA
"274","I liked a @YouTube video I LOST MY DANG MIND! CRAZY SHINY POIPOLE REACTION! | Pokemon Ultra Sun &amp; Moon",FALSE,0,NA,2017-12-16 10:52:35,FALSE,NA,"941984396214665217",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MattendoGaming",0,FALSE,FALSE,NA,NA
"275","I liked a @YouTube video WHAT'S WITH THIS CRAZY BEWEAR?!  Pokemon Ultra Sun and Moon Gameplay Walkthrough",FALSE,0,NA,2017-12-16 10:47:17,FALSE,NA,"941983059523588096",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","VorpalShadow",0,FALSE,FALSE,NA,NA
"276","I liked a @YouTube video Shiny Zapdos FAIL.... Pokemon Ultra Sun and Pokemon Ultra Moon",FALSE,0,NA,2017-12-16 10:36:04,FALSE,NA,"941980237642059776",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","SsanimeMannyXmn",0,FALSE,FALSE,NA,NA
"277","I liked a @YouTube video ULTIMATE Breeding Guide IVs, EVs, Natures, Egg Moves Pokemon Ultra Sun and Moon |",FALSE,0,NA,2017-12-16 10:34:52,FALSE,NA,"941979935786323968",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","iAnZomber",0,FALSE,FALSE,NA,NA
"278","I liked a @YouTube video TOP 5 EASTER EGGS IN POKEMON ULTRA SUN AND MOON | References and Things you Missed",FALSE,0,NA,2017-12-16 10:30:56,FALSE,NA,"941978944793972738",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","LuckyRulezz",0,FALSE,FALSE,NA,NA
"279","@japanese3ds 1. The Legend Of Zelda: Breath of the Wild
2. Pokemon Ultra Sun and Ultra Moon
3. Xenoblade Chronicles ",FALSE,1,"japanese3ds",2017-12-16 10:30:53,TRUE,"941753435111686144","941978933456601088","2334881852","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CodyIsHereToo",0,FALSE,FALSE,NA,NA
"280","mf playing peek a boo with pokmon in ultra sun &amp; moon ",FALSE,3,NA,2017-12-16 10:24:33,FALSE,NA,"941977340623679488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KonoJoJoMemeDa",2,FALSE,FALSE,NA,NA
"281","&gt;Finishing Pokemon Moon
&gt;Ultra Space Fight
I hate Clefable so fucking much.",FALSE,0,NA,2017-12-16 10:15:02,FALSE,NA,"941974943528452096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","st1cky_k3ys",0,FALSE,FALSE,NA,NA
"282","I liked a @YouTube video ULTIMATE Breeding Guide IVs, EVs, Natures, Egg Moves Pokemon Ultra Sun and Moon |",FALSE,0,NA,2017-12-16 10:10:19,FALSE,NA,"941973758448939008",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ExplosiveDalek",0,FALSE,FALSE,NA,NA
"283","RT @USgamernet: Having a bad night?

Here's Pikachu and Mimikyu in a rap battle to lighten your load.
",FALSE,0,NA,2017-12-16 10:02:40,FALSE,NA,"941971834114793472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VVideoneon",2,TRUE,FALSE,NA,NA
