"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"507","@stampylongnose Stamps I don't know why but can you pls continue doing pokemon ultra sun or ultra moon vids they are new :)",FALSE,0,"stampylongnose",2017-12-16 00:13:40,FALSE,"940931175543123973","941823606618710016","123870913","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","halivalan",0,FALSE,FALSE,NA,NA
"508","I liked a @YouTube video Pokemon Ultra Sun/Moon Remix: Vs. Team Rainbow Rocket [RetroSpecter]",FALSE,0,NA,2017-12-16 00:11:14,FALSE,NA,"941822992723537920",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Elite4W",0,FALSE,FALSE,NA,NA
"509","RT @zeldavgc: QR CODE TOURNAMENT REGIONALS To accomodate the players with Pokmon from Ultra Sun &amp; Ultra Moon nice classic Oceania making",FALSE,0,NA,2017-12-16 00:09:49,FALSE,NA,"941822636656533504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeoMyFriend",3,TRUE,FALSE,NA,NA
"510","The final episode of my Pokemon Ultra Sun Playthrough is finally here!!! Come watch tonight at 8PM EST. ",FALSE,0,NA,2017-12-16 00:09:05,FALSE,NA,"941822451989622784",NA,"<a href=""http://www.twitch.tv"" rel=""nofollow"">Twitch.tv</a>","l3layze",0,FALSE,FALSE,NA,NA
"511","I liked a @YouTube video Pokemon Ultra Sun/Moon Remix: Vs. Team Rainbow Rocket [RetroSpecter]",FALSE,0,NA,2017-12-16 00:09:04,FALSE,NA,"941822446545416192",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RecklessBat_",0,FALSE,FALSE,NA,NA
"512","PSA: Pokmon traded over from Ultra Sun / Ultra Moon are advise not to be usable at the upcoming Malaysia Open, mul ",FALSE,0,NA,2017-12-16 00:03:34,TRUE,NA,"941821062181937152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teampikaVGC",0,FALSE,FALSE,NA,NA
"513","RT @TheRetroSpecter: Pokemon Ultra Sun/Moon Remix: Vs. Team Rainbow Rocket [RetroSpecter]: via @YouTube",FALSE,0,NA,2017-12-16 00:02:45,FALSE,NA,"941820860121341952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MajorReggie",3,TRUE,FALSE,NA,NA
"514","RT @TheRetroSpecter: Pokemon Ultra Sun/Moon Remix: Vs. Team Rainbow Rocket [RetroSpecter]: via @YouTube",FALSE,0,NA,2017-12-16 00:01:38,FALSE,NA,"941820579014778880",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Daxite_",3,TRUE,FALSE,NA,NA
"515","I liked a @YouTube video Opening A Pokemon Ultra Sun Booster Box Part 1",FALSE,0,NA,2017-12-15 23:56:38,FALSE,NA,"941819317481439233",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ExecuteEagle",0,FALSE,FALSE,NA,NA
"516","New on Ebay!! POKEMON TCG SUN &amp; MOON ULTRA PRISM BOOSTER SEALED BOX + 2 ELITE TRAINER BOXES ",FALSE,0,NA,2017-12-15 23:55:13,FALSE,NA,"941818960642584578",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Pokemononebay",0,FALSE,FALSE,NA,NA
"517","Check out @AbdallahNATION's #PokemonUltraSunMoon Gameplay: 
100% Walkthrough: Tips: ",FALSE,0,NA,2017-12-15 23:52:47,TRUE,NA,"941818351772352514",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","Megan_McCauley",0,FALSE,FALSE,NA,NA
"518","RT @ZangIceSP: Hey since Im really happy right now, Ill say dis. If anyone has ultra sun or moon and needs a certain Pokmon, let me know",FALSE,0,NA,2017-12-15 23:52:34,FALSE,NA,"941818295769907200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Brentdedon1",2,TRUE,FALSE,NA,NA
"519","RT @zeldavgc: QR CODE TOURNAMENT REGIONALS To accomodate the players with Pokmon from Ultra Sun &amp; Ultra Moon nice classic Oceania making",FALSE,0,NA,2017-12-15 23:51:35,FALSE,NA,"941818049669185536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0riginal_Name",3,TRUE,FALSE,NA,NA
"520","QR CODE TOURNAMENT REGIONALS To accomodate the players with Pokmon from Ultra Sun &amp; Ultra Moon nice classic Ocea ",FALSE,12,NA,2017-12-15 23:51:25,TRUE,NA,"941818004878143488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zeldavgc",3,FALSE,FALSE,NA,NA
"521","I liked a @YouTube video Pokemon Ultra Sun &amp; Moon w/ @PKSparkxx - Part 14 | ""YOU WON'T LIKE OOK WHEN HE'S",FALSE,0,NA,2017-12-15 23:45:52,FALSE,NA,"941816609429061632",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RealPICHYAYGame",0,FALSE,FALSE,NA,NA
"522","I added a video to a @YouTube playlist ULTIMATE Breeding Guide IVs, EVs, Natures, Egg Moves Pokemon Ultra Sun",FALSE,0,NA,2017-12-15 23:44:17,FALSE,NA,"941816211095961600",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","JellieFishie123",0,FALSE,FALSE,NA,NA
"523","I liked a @YouTube video Pokemon Ultra Sun &amp; Moon w/ @PKSparkxx - Part 14 | ""YOU WON'T LIKE OOK WHEN HE'S",FALSE,0,NA,2017-12-15 23:44:03,FALSE,NA,"941816154133106688",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","SuperSpyro1795",0,FALSE,FALSE,NA,NA
"524","I liked a @YouTube video How To Catch CHESNAUGHT In Pokemon ULTRA SUN &amp; ULTRA MOON ! Critical Capture!!! ",FALSE,0,NA,2017-12-15 23:42:24,FALSE,NA,"941815735646502913",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ItzDannyMac",0,FALSE,FALSE,NA,NA
"525","I liked a @YouTube video Top 5 BIGGEST MISTAKES In Pokemon Ultra Sun and Ultra Moon Feat. Monkiez",FALSE,0,NA,2017-12-15 23:38:45,FALSE,NA,"941814817215541248",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BasicallyStalin",0,FALSE,FALSE,NA,NA
"526","RT @TheRetroSpecter: Pokemon Ultra Sun/Moon Remix: Vs. Team Rainbow Rocket [RetroSpecter]: via @YouTube",FALSE,0,NA,2017-12-15 23:38:18,FALSE,NA,"941814706460704769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Murphio_GS",3,TRUE,FALSE,NA,NA
"527","Pokemon Ultra Sun/Moon Remix: Vs. Team Rainbow Rocket [RetroSpecter]: via @YouTube",FALSE,9,NA,2017-12-15 23:36:40,FALSE,NA,"941814295808983040",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TheRetroSpecter",3,FALSE,FALSE,NA,NA
"528","I liked a @YouTube video Pokemon Ultra Sun and Moon: Part 63 - Kahuna Hala Rematch! [Post-Game 100%",FALSE,0,NA,2017-12-15 23:36:07,FALSE,NA,"941814153928306688",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RealPICHYAYGame",0,FALSE,FALSE,NA,NA
"529","I liked a @YouTube video Pokemon Ultra Sun &amp; Moon w/ @PKSparkxx - Part 14 | ""YOU WON'T LIKE OOK WHEN HE'S",FALSE,0,NA,2017-12-15 23:34:51,FALSE,NA,"941813837002444800",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","InklingMario",0,FALSE,FALSE,NA,NA
"530","I liked a @YouTube video EPIC SHINY REACTION! SHINY MEWTWO! | Pokemon Ultra Sun and Moon Shiny Reaction #6 |",FALSE,0,NA,2017-12-15 23:34:22,FALSE,NA,"941813715002802177",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Chippy95LP",0,FALSE,FALSE,NA,NA
"531","I liked a @YouTube video Pokemon Ultra Sun &amp; Moon w/ @PKSparkxx - Part 14 | ""YOU WON'T LIKE OOK WHEN HE'S",FALSE,0,NA,2017-12-15 23:34:18,FALSE,NA,"941813698582081536",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","robertptito10",0,FALSE,FALSE,NA,NA
"532","I liked a @YouTube video Pokemon Ultra Sun &amp; Moon w/ @PKSparkxx - Part 14 | ""YOU WON'T LIKE OOK WHEN HE'S",FALSE,6,NA,2017-12-15 23:33:35,FALSE,NA,"941813518080212993",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","PKSparkxx",1,FALSE,FALSE,NA,NA
"533","I liked a @YouTube video THIS IS FANTASTIC! Pokemon Ultra Sun Let's Play Walkthrough Episode 44",FALSE,0,NA,2017-12-15 23:32:54,FALSE,NA,"941813348408049664",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","The_V_Blade",0,FALSE,FALSE,NA,NA
"534","goals for today: play good chunks of acnl &amp; pokmon ultra sun &amp; try to play more pocket camp",FALSE,0,NA,2017-12-15 23:32:53,FALSE,NA,"941813343102279680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guybrushes",0,FALSE,FALSE,NA,NA
"535","GOING THROUGH RR HIDEOUT!! Pokmon Ultra Sun &amp; Ultra Moon Let's Play Ep 55 w/TheRapidRapidash: via @YouTube",FALSE,0,NA,2017-12-15 23:32:30,FALSE,NA,"941813247409143808",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RapidRapidash",0,FALSE,FALSE,NA,NA
"536","I liked a @YouTube video Opening A Pokemon Ultra Sun Booster Box Part 1",FALSE,0,NA,2017-12-15 23:30:49,FALSE,NA,"941812822018744320",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","yarbden",0,FALSE,FALSE,NA,NA
"537","I added a video to a @YouTube playlist Wormholes and Unnerving Alliances-Episode 21 Pokemon Ultra Sun and Moon",FALSE,0,NA,2017-12-15 23:30:20,FALSE,NA,"941812702116175872",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","T_train225",0,FALSE,FALSE,NA,NA
"538","I liked a @YouTube video 251 SHINY MONTAGE! Pokemon Ultra Sun and Moon Epic Shiny Reactions and Funny Moments!",FALSE,0,NA,2017-12-15 23:28:36,FALSE,NA,"941812265937801218",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Mimik_M3",0,FALSE,FALSE,NA,NA
"539","RT @AbdallahNATION: Enjoy all the #PokemonUSUM Coverage: 
100% Walkthrough: Tips: Full Movi",FALSE,0,NA,2017-12-15 23:27:58,FALSE,NA,"941812104914333696",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","shinyhoundoom93",489,TRUE,FALSE,NA,NA
"540","I liked a @YouTube video inkay | Pokemon Ultra Sun &amp; Ultra Moon Randomizer Nuzlocke - 14 w/ TheHeatedMo",FALSE,0,NA,2017-12-15 23:25:12,FALSE,NA,"941811408945254400",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Arkundra",0,FALSE,FALSE,NA,NA
"541","I liked a @YouTube video What if Landorus-Therian was banned in Smogon OU! Pokemon Ultra Sun and Moon!",FALSE,0,NA,2017-12-15 23:22:38,FALSE,NA,"941810762460393472",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","KellyGillies1",0,FALSE,FALSE,NA,NA
"542","I liked a @YouTube video Top 5 HARDEST Pokemon To Obtain in Pokemon Ultra Sun and Ultra Moon",FALSE,0,NA,2017-12-15 23:22:24,FALSE,NA,"941810702649561088",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BasicallyStalin",0,FALSE,FALSE,NA,NA
"543","Breathtaking #PokemonUltraSunMoon artwork for Ultra Necrozma, its Legendary confrontation ",FALSE,0,NA,2017-12-15 23:21:13,FALSE,NA,"941810407425134592",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","PokemonBlogs",0,FALSE,FALSE,NA,NA
"544","I liked a @YouTube video UNLIMITED MONEY - Pokmon ULTRA Sun &amp; Moon RANDOMIZER Nuzlocke Episode 10!",FALSE,0,NA,2017-12-15 23:16:15,FALSE,NA,"941809156914384899",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ChrisM_SoL",0,FALSE,FALSE,NA,NA
"545","RT @ZangIceSP: Hey since Im really happy right now, Ill say dis. If anyone has ultra sun or moon and needs a certain Pokmon, let me know",FALSE,0,NA,2017-12-15 23:15:06,FALSE,NA,"941808865557049345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Benthemarshadow",2,TRUE,FALSE,NA,NA
"546","@LonelyGoomba Here's my opinion on ultra sun and moon: sun and moon were one of my favourite games I've ever played ",FALSE,0,"LonelyGoomba",2017-12-15 23:11:54,TRUE,"941806231462862849","941808061517148160","216456359","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nothingjustgo",0,FALSE,FALSE,NA,NA
"547","I liked a @YouTube video Pokmon Ultra Sun and Ultra Moon LIVE Wonderlocke! - PART #1",FALSE,0,NA,2017-12-15 23:11:29,FALSE,NA,"941807955640573952",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","aanike09",0,FALSE,FALSE,NA,NA
"548","I liked a @YouTube video PERISH SONG MAROWAK?! Pokemon Ultra Sun &amp; Ultra Moon VGC 2018 BattleSpot Wifi Battle",FALSE,0,NA,2017-12-15 23:08:46,FALSE,NA,"941807273105612800",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","iAlexHDD",0,FALSE,FALSE,NA,NA
"549","12 HR PRE-BIRTHDAY STREAM!!! TYPE IN !HBD TO WISH ME HAPPY BIRTHDAY! POKEMON ULTRA SUN (6PM-MIDNIGHT) OVERWATCH (MI ",FALSE,1,NA,2017-12-15 23:08:08,TRUE,NA,"941807115538120704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Killashyne86",0,FALSE,FALSE,NA,NA
"550","Honestly, I just want a Nintendo 3ds and Pokemon Ultra Sun and Ultra Moon... Pokemon X and Y can work too.. Not gonna be picky",FALSE,0,NA,2017-12-15 23:07:43,FALSE,NA,"941807009514565632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","J_IsForJewel",0,FALSE,FALSE,NA,NA
"551","I liked a @YouTube video Pokmon Ultra Sun and Ultra Moon LIVE Wonderlocke! - PART #1",FALSE,0,NA,2017-12-15 23:06:02,FALSE,NA,"941806583494868992",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","chosenuchiha",0,FALSE,FALSE,NA,NA
"552","Hey people, who has/is/or is gonna play pokemon ultra sun",FALSE,0,NA,2017-12-15 23:05:57,FALSE,NA,"941806562494083072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aphmau1987",0,FALSE,FALSE,NA,NA
"553","Ultra Sun and Ultra Moon Pokemon booster box openings coming to my channel very soon!
#Pokemon #PokemonTCG ",FALSE,32,NA,2017-12-15 23:05:33,TRUE,NA,"941806464217370625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","PrimetimePkmn",0,FALSE,FALSE,NA,NA
"554","RT @AuSLoveTwitch: GIVEAWAY - PIKACHU EDITION - New Nintendo 3DS XL &amp; Pokemon Ultra Sun and Ultra Moon

Retweet and Click The Link To Join:",FALSE,0,NA,2017-12-15 23:03:40,FALSE,NA,"941805989174460416",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","NiklasLoooift",1003,TRUE,FALSE,NA,NA
"555","I liked a @YouTube video ""MURKROW GANG"" Pokmon Ultra Sun &amp; Ultra Moon Let's Play Ep 54 w/ TheKingNappy!",FALSE,0,NA,2017-12-15 23:02:55,FALSE,NA,"941805800074379264",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jpg2882",0,FALSE,FALSE,NA,NA
"556","Share your#PokemonUltraSunMoon photos from the Alola Photo Club with Nintendo ",FALSE,0,NA,2017-12-15 23:02:42,FALSE,NA,"941805747255508995",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","PokemonBlogs",0,FALSE,FALSE,NA,NA
"557","Let's Battle! - Pokemon Ultra Sun &amp; Moon - Vs Viewers!: via @YouTube",FALSE,0,NA,2017-12-15 23:02:16,FALSE,NA,"941805639126437888",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","rageofbooshgame",0,FALSE,FALSE,NA,NA
"558","I liked a @YouTube video VS TEAM FLARE LYSANDRE! | Pokemon Ultra Sun and Ultra Moon Gameplay Playthrough:",FALSE,0,NA,2017-12-15 23:01:57,FALSE,NA,"941805558788771841",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Charmalane",0,FALSE,FALSE,NA,NA
"559","Thank you to @Pokemon for an awesome game yet again! Just beat the Elite Four on Ultra Sun!",FALSE,1,NA,2017-12-15 23:00:26,FALSE,NA,"941805177631154177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","XyntakLP",0,FALSE,FALSE,NA,NA
"560","I liked a @YouTube video Pokmon Ultra Sun and Ultra Moon LIVE Wonderlocke! - PART #1",FALSE,7,NA,2017-12-15 23:00:10,FALSE,NA,"941805107070500864",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","PKSparkxx",1,FALSE,FALSE,NA,NA
"561","Hey since Im really happy right now, Ill say dis. If anyone has ultra sun or moon and needs a certain Pokmon, le ",FALSE,5,NA,2017-12-15 22:59:10,TRUE,NA,"941804857060679683",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZangIceSP",2,FALSE,FALSE,NA,NA
"562","I liked a @YouTube video What if Landorus-Therian was banned in Smogon OU! Pokemon Ultra Sun and Moon!",FALSE,0,NA,2017-12-15 22:58:15,FALSE,NA,"941804627183403009",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","CrystalFlaaffy",0,FALSE,FALSE,NA,NA
"563","I added a video to a @YouTube playlist Pokemon Ultra Sun / Ultra Moon - Ultra Necrozma Battle Theme",FALSE,0,NA,2017-12-15 22:57:45,FALSE,NA,"941804501429866497",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TechIssus",0,FALSE,FALSE,NA,NA
"564","do any of my followers that play pokemon ultra sun/moon happen to have a 2 star lottery shop in their festival plaza xxx",FALSE,0,NA,2017-12-15 22:56:09,FALSE,NA,"941804097396727809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blemsquad",0,FALSE,FALSE,NA,NA
"565","I liked a @YouTube video UNLIMITED MONEY - Pokmon ULTRA Sun &amp; Moon RANDOMIZER Nuzlocke Episode 10!",FALSE,0,NA,2017-12-15 22:54:53,FALSE,NA,"941803777878904833",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Arkundra",0,FALSE,FALSE,NA,NA
"566","I liked a @YouTube video Pokemon Ultra Sun and Ultra Moon Official The Power of Ultra Necrozma Revealed",FALSE,0,NA,2017-12-15 22:52:55,FALSE,NA,"941803282644852736",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","gatta1000",0,FALSE,FALSE,NA,NA
"567","I added a video to a @YouTube playlist GOING THROUGH RR HIDEOUT!! Pokmon Ultra Sun &amp; Ultra Moon Let's Play",FALSE,0,NA,2017-12-15 22:52:54,FALSE,NA,"941803280862150656",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RapidRapidash",0,FALSE,FALSE,NA,NA
"568","I liked a @YouTube video ULTIMATE Breeding Guide IVs, EVs, Natures, Egg Moves Pokemon Ultra Sun and Moon |",FALSE,0,NA,2017-12-15 22:51:09,FALSE,NA,"941802841483735040",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Chackle_youtube",0,FALSE,FALSE,NA,NA
"569","I liked a @YouTube video 5% ENCOUNTER, 5% CALL SHINY PIKACHU! Pokemon Ultra Sun and Moon! Shiny Living Dex",FALSE,0,NA,2017-12-15 22:49:58,FALSE,NA,"941802541947523073",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Mimik_M3",0,FALSE,FALSE,NA,NA
"570","I liked a @YouTube video UNLIMITED MONEY - Pokmon ULTRA Sun &amp; Moon RANDOMIZER Nuzlocke Episode 10!",FALSE,0,NA,2017-12-15 22:47:31,FALSE,NA,"941801927280603139",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","SuperUmbreon13",0,FALSE,FALSE,NA,NA
"571","I liked a @YouTube video ULTIMATE Breeding Guide IVs, EVs, Natures, Egg Moves Pokemon Ultra Sun and Moon |",FALSE,0,NA,2017-12-15 22:43:43,FALSE,NA,"941800969733656577",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","pimi8522",0,FALSE,FALSE,NA,NA
"572","RT @aDrive_tK: POKERUS AND CRAZY SHINY LUCK!! Pokemon Ultra Sun and Moon ShinyLocke Let's Play w/ aDrive! Ep 14: vi",FALSE,0,NA,2017-12-15 22:43:16,FALSE,NA,"941800856554475521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeyM00rm3m3s",1,TRUE,FALSE,NA,NA
"573","I liked a @YouTube video Pokmon Ultra Sun and Ultra Moon LIVE Wonderlocke! - PART #1",FALSE,0,NA,2017-12-15 22:42:49,FALSE,NA,"941800743090163712",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","kingdomace21",0,FALSE,FALSE,NA,NA
"574","I liked a @YouTube video GEODUDE'S SIGNATURE MOVE! (POKEMON ULTRA SUN &amp; ULTRA MOON ROULETTE FFA)",FALSE,0,NA,2017-12-15 22:34:07,FALSE,NA,"941798551583100928",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","KingYoshiHD",0,FALSE,FALSE,NA,NA
"575","Pokemon Ultra Sun - Part 29 - Surge of the Fifth Trial via @YouTube @pokemon #pokemonsunmoon",FALSE,0,NA,2017-12-15 22:30:22,FALSE,NA,"941797609500319744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheSLNOfficial",0,FALSE,FALSE,NA,NA
"576","RT @Pokemon: Enhance your deck with some of the most powerful cards yet! Feel the impact of Prism Star cards in #PokemonTCG: Sun &amp; MoonUlt",FALSE,0,NA,2017-12-15 22:30:05,FALSE,NA,"941797536121217024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roubink",380,TRUE,FALSE,NA,NA
"577","I liked a @YouTube video POKERUS AND CRAZY SHINY LUCK!! Pokemon Ultra Sun and Moon ShinyLocke Let's Play w/",FALSE,0,NA,2017-12-15 22:28:46,FALSE,NA,"941797208550182912",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","hulkknight94",0,FALSE,FALSE,NA,NA
"578","I liked a @YouTube video Pokmon Ultra Sun and Ultra Moon LIVE Wonderlocke! - PART #1",FALSE,0,NA,2017-12-15 22:27:43,FALSE,NA,"941796944002912256",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DaVonSpecz",0,FALSE,FALSE,NA,NA
"579"," shelgon: Game Boy packaging for Pokmon Ultra Sun and Ultra Moon Artwork ",FALSE,0,NA,2017-12-15 22:27:21,FALSE,NA,"941796850750885888",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","WaifuEmblem",0,FALSE,FALSE,NA,NA
"580","I liked a @YouTube video POKERUS AND CRAZY SHINY LUCK!! Pokemon Ultra Sun and Moon ShinyLocke Let's Play w/",FALSE,0,NA,2017-12-15 22:25:27,FALSE,NA,"941796373455917057",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","SuperUmbreon13",0,FALSE,FALSE,NA,NA
"581","I liked a @YouTube video Pokmon Ultra Sun and Ultra Moon LIVE Wonderlocke! - PART #1",FALSE,0,NA,2017-12-15 22:23:47,FALSE,NA,"941795950686859264",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","IceKingRoxas",0,FALSE,FALSE,NA,NA
"582","I liked a @YouTube video Pokmon Ultra Sun and Ultra Moon LIVE Wonderlocke! - PART #1",FALSE,0,NA,2017-12-15 22:22:19,FALSE,NA,"941795581986566144",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","29Epic",0,FALSE,FALSE,NA,NA
"583","I liked a @YouTube video ULTIMATE Breeding Guide IVs, EVs, Natures, Egg Moves Pokemon Ultra Sun and Moon |",FALSE,0,NA,2017-12-15 22:18:34,FALSE,NA,"941794638414991361",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","SavageToitle",0,FALSE,FALSE,NA,NA
"584","I liked a @YouTube video Pokmon Ultra Sun and Ultra Moon LIVE Wonderlocke! - PART #1",FALSE,0,NA,2017-12-15 22:16:03,FALSE,NA,"941794006995996672",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TheeMikeyJ",0,FALSE,FALSE,NA,NA
"585","I liked a @YouTube video Pokmon Ultra Sun and Ultra Moon LIVE Wonderlocke! - PART #1",FALSE,4,NA,2017-12-15 22:15:57,FALSE,NA,"941793982367129600",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","LRDavid_",0,FALSE,FALSE,NA,NA
"586","I liked a @YouTube video DISCO BOI BLACEPHALON! - Pokemon Ultra Sun &amp; Ultra Moon Wifi Battle #2: vs. Danekii",FALSE,1,NA,2017-12-15 22:14:28,FALSE,NA,"941793608650428416",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","rogueslanding",1,FALSE,FALSE,NA,NA
"587","I liked a @YouTube video DISCO BOI BLACEPHALON! - Pokemon Ultra Sun &amp; Ultra Moon Wifi Battle #2: vs. Danekii",FALSE,1,NA,2017-12-15 22:13:54,FALSE,NA,"941793467281362945",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","HeraHorde",1,FALSE,FALSE,NA,NA
"588","How Are Guzzlord and Zygarde Related?  Pokemon Ultra Sun And Ultra Moon Theory ",FALSE,0,NA,2017-12-15 22:12:16,FALSE,NA,"941793055597842432",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","SuperBowl2018US",0,FALSE,FALSE,NA,NA
"589","I liked a @YouTube video Pokemon Ultra Moon Part 5 GRAND TRIAL! Gameplay Walkthrough ( Pokemon Ultra Sun &amp;",FALSE,0,NA,2017-12-15 22:11:21,FALSE,NA,"941792822054834176",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Jasoncrews87",0,FALSE,FALSE,NA,NA
"590","I liked a @YouTube video LUSAMINE HAS CHANGED!!! Pokemon Ultra Sun and Moon GhostLocke Walkthrough w/ aDrive!",FALSE,0,NA,2017-12-15 22:10:16,FALSE,NA,"941792553153769474",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","iliandris1996",0,FALSE,FALSE,NA,NA
"591","I liked a @YouTube video ""CTC STAKATAKA SQUADS"" Pokemon Ultra Sun &amp; Moon! OU Showdown Live w/PokeaimMD",FALSE,0,NA,2017-12-15 22:10:16,FALSE,NA,"941792552507887618",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NazSanity",0,FALSE,FALSE,NA,NA
